user_id,used_feature,feature_usage_date,feature_usage_count
U07663,False,,0
U07664,True,2024-01-10,5
U07665,False,,0
U07666,False,,0
U07667,False,,0
U07668,False,,0
U07669,True,2023-06-01,13
U07670,False,,0
U07671,False,,0
U07672,True,2023-12-30,8
U07673,False,,0
U07674,False,,0
U07675,True,2023-10-12,7
U07676,False,,0
U07677,True,2023-09-18,6
U07678,False,,0
U07679,False,,0
U07680,True,2023-12-15,9
U07681,False,,0
U07682,False,,0
U07683,False,,0
U07684,False,,0
U07685,True,2024-02-06,14
U07686,True,2023-07-21,7
U07687,False,,0
U07688,True,2023-01-31,4
U07689,True,2023-09-17,11
U07690,True,2024-03-13,10
U07691,True,2023-06-11,9
U07692,True,2023-04-07,14
U07693,True,2023-06-09,13
U07694,True,2024-03-06,7
U07695,True,2023-05-30,1
U07696,True,2023-09-25,14
U07697,True,2023-08-11,2
U07698,False,,0
U07699,False,,0
U07700,False,,0
U07701,False,,0
U07702,False,,0
U07703,False,,0
U07704,False,,0
U07705,False,,0
U07706,True,2023-04-17,15
U07707,False,,0
U07708,False,,0
U07709,False,,0
U07710,False,,0
U07711,False,,0
U07712,True,2023-09-28,14
U07713,False,,0
U07714,False,,0
U07715,False,,0
U07716,True,2023-09-06,13
U07717,False,,0
U07718,False,,0
U07719,False,,0
U07720,False,,0
U07721,False,,0
U07722,False,,0
U07723,False,,0
U07724,False,,0
U07725,True,2023-05-16,13
U07726,False,,0
U07727,False,,0
U07728,False,,0
U07729,True,2024-02-06,15
U07730,False,,0
U07731,False,,0
U07732,False,,0
U07733,True,2023-10-13,9
U07734,True,2023-10-24,3
U07735,False,,0
U07736,False,,0
U07737,True,2024-02-17,7
U07738,False,,0
U07739,False,,0
U07740,True,2023-05-28,12
U07741,False,,0
U07742,False,,0
U07743,False,,0
U07744,True,2024-02-20,13
U07745,False,,0
U07746,False,,0
U07747,False,,0
U07748,False,,0
U07749,True,2023-10-18,11
U07750,False,,0
U07751,True,2023-04-19,7
U07752,False,,0
U07753,True,2023-04-23,14
U07754,False,,0
U07755,False,,0
U07756,True,2023-11-03,5
U07757,False,,0
U07758,False,,0
U07759,False,,0
U07760,True,2023-02-08,14
U07761,True,2023-06-17,8
U07762,False,,0
U07763,False,,0
U07764,True,2023-04-29,6
U07765,False,,0
U07766,True,2023-08-02,10
U07767,False,,0
U07768,False,,0
U07769,False,,0
U07770,True,2023-02-24,7
U07771,False,,0
U07772,True,2023-04-11,14
U07773,False,,0
U07774,False,,0
U07775,False,,0
U07776,False,,0
U07777,True,2023-05-11,8
U07778,False,,0
U07779,False,,0
U07780,False,,0
U07781,True,2023-04-10,3
U07782,True,2023-06-10,14
U07783,True,2023-10-25,4
U07784,True,2024-02-27,15
U07785,True,2023-05-16,15
U07786,True,2023-05-16,11
U07787,False,,0
U07788,True,2023-03-05,8
U07789,False,,0
U07790,True,2023-10-10,13
U07791,False,,0
U07792,True,2023-07-08,10
U07793,True,2023-04-06,11
U07794,False,,0
U07795,False,,0
U07796,False,,0
U07797,True,2023-05-21,15
U07798,False,,0
U07799,False,,0
U07800,False,,0
U07801,False,,0
U07802,False,,0
U07803,False,,0
U07804,False,,0
U07805,False,,0
U07806,False,,0
U07807,False,,0
U07808,False,,0
U07809,True,2023-04-11,13
U07810,False,,0
U07811,False,,0
U07812,False,,0
U07813,False,,0
U07814,False,,0
U07815,False,,0
U07816,False,,0
U07817,True,2023-11-01,13
U07818,True,2023-11-13,4
U07819,False,,0
U07820,False,,0
U07821,False,,0
U07822,False,,0
U07823,False,,0
U07824,False,,0
U07825,False,,0
U07826,False,,0
U07827,False,,0
U07828,False,,0
U07829,True,2023-02-24,13
U07830,True,2023-11-16,7
U07831,False,,0
U07832,False,,0
U07833,False,,0
U07834,True,2023-07-15,6
U07835,True,2023-03-09,2
U07836,False,,0
U07837,False,,0
U07838,True,2023-12-28,13
U07839,False,,0
U07840,True,2023-07-05,15
U07841,False,,0
U07842,False,,0
U07843,False,,0
U07844,False,,0
U07845,False,,0
U07846,False,,0
U07847,False,,0
U07848,True,2024-01-15,11
U07849,False,,0
U07850,False,,0
U07851,True,2023-03-04,1
U07852,True,2023-04-10,5
U07853,False,,0
U07854,True,2023-09-27,10
U07855,False,,0
U07856,True,2023-10-27,9
U07857,True,2023-05-26,15
U07858,False,,0
U07859,True,2023-07-24,14
U07860,False,,0
U07861,True,2024-03-02,5
U07862,False,,0
U07863,True,2023-04-26,10
U07864,True,2024-02-05,15
U07865,False,,0
U07866,False,,0
U07867,True,2023-08-12,8
U07868,True,2023-04-04,12
U07869,False,,0
U07870,False,,0
U07871,False,,0
U07872,False,,0
U07873,True,2023-04-07,9
U07874,False,,0
U07875,True,2024-03-12,2
U07876,True,2023-08-24,3
U07877,False,,0
U07878,False,,0
U07879,False,,0
U07880,False,,0
U07881,False,,0
U07882,False,,0
U07883,False,,0
U07884,False,,0
U07885,True,2023-06-15,9
U07886,True,2023-12-21,9
U07887,False,,0
U07888,True,2023-08-23,6
U07889,True,2023-05-28,4
U07890,True,2024-01-25,13
U07891,False,,0
U07892,False,,0
U07893,True,2023-10-25,1
U07894,False,,0
U07895,False,,0
U07896,True,2023-08-19,4
U07897,False,,0
U07898,False,,0
U07899,False,,0
U07900,False,,0
U07901,True,2023-10-19,11
U07902,False,,0
U07903,False,,0
U07904,True,2023-10-13,15
U07905,True,2023-09-27,1
U07906,False,,0
U07907,True,2023-06-02,12
U07908,False,,0
U07909,False,,0
U07910,True,2023-06-16,3
U07911,False,,0
U07912,False,,0
U07913,False,,0
U07914,False,,0
U07915,False,,0
U07916,True,2024-01-31,11
U07917,False,,0
U07918,False,,0
U07919,True,2023-10-06,4
U07920,True,2023-03-28,7
U07921,False,,0
U07922,False,,0
U07923,False,,0
U07924,True,2023-11-17,15
U07925,True,2023-07-08,6
U07926,False,,0
U07927,False,,0
U07928,False,,0
U07929,False,,0
U07930,True,2023-05-17,15
U07931,False,,0
U07932,True,2023-04-17,8
U07933,True,2023-11-04,11
U07934,True,2024-01-04,7
U07935,False,,0
U07936,True,2023-07-06,3
U07937,True,2024-01-19,5
U07938,True,2023-07-01,4
U07939,True,2023-06-25,3
U07940,True,2023-07-03,2
U07941,False,,0
U07942,True,2024-01-12,1
U07943,True,2024-01-19,4
U07944,False,,0
U07945,False,,0
U07946,True,2023-10-19,11
U07947,False,,0
U07948,False,,0
U07949,False,,0
U07950,False,,0
U07951,False,,0
U07952,False,,0
U07953,False,,0
U07954,True,2023-11-20,3
U07955,False,,0
U07956,False,,0
U07957,False,,0
U07958,True,2023-11-20,13
U07959,False,,0
U07960,False,,0
U07961,False,,0
U07962,False,,0
U07963,False,,0
U07964,True,2023-06-10,7
U07965,False,,0
U07966,True,2023-12-02,8
U07967,False,,0
U07968,True,2023-12-24,6
U07969,False,,0
U07970,True,2024-01-20,15
U07971,True,2023-04-01,13
U07972,True,2024-01-10,8
U07973,False,,0
U07974,False,,0
U07975,False,,0
U07976,False,,0
U07977,False,,0
U07978,True,2023-08-15,14
U07979,False,,0
U07980,False,,0
U07981,False,,0
U07982,False,,0
U07983,False,,0
U07984,False,,0
U07985,True,2023-09-28,11
U07986,True,2023-07-04,12
U07987,False,,0
U07988,False,,0
U07989,False,,0
U07990,False,,0
U07991,False,,0
U07992,False,,0
U07993,True,2023-04-14,8
U07994,False,,0
U07995,False,,0
U07996,False,,0
U07997,False,,0
U07998,True,2023-10-24,1
U07999,False,,0
U08000,True,2024-02-03,4
U08001,False,,0
U08002,True,2023-02-23,8
U08003,True,2023-05-19,11
U08004,False,,0
U08005,False,,0
U08006,False,,0
U08007,False,,0
U08008,False,,0
U08009,False,,0
U08010,False,,0
U08011,True,2023-03-29,12
U08012,True,2023-05-15,7
U08013,True,2023-12-15,14
U08014,True,2024-01-16,13
U08015,False,,0
U08016,False,,0
U08017,False,,0
U08018,False,,0
U08019,True,2023-05-04,5
U08020,True,2023-04-05,6
U08021,True,2023-08-24,4
U08022,False,,0
U08023,False,,0
U08024,True,2023-05-16,2
U08025,False,,0
U08026,False,,0
U08027,False,,0
U08028,True,2023-09-14,5
U08029,True,2023-10-02,8
U08030,False,,0
U08031,False,,0
U08032,False,,0
U08033,True,2023-05-28,1
U08034,False,,0
U08035,True,2023-04-01,3
U08036,False,,0
U08037,True,2024-02-19,8
U08038,True,2023-08-20,4
U08039,False,,0
U08040,False,,0
U08041,False,,0
U08042,False,,0
U08043,False,,0
U08044,False,,0
U08045,True,2023-04-04,13
U08046,False,,0
U08047,False,,0
U08048,False,,0
U08049,True,2023-12-28,4
U08050,True,2023-11-30,13
U08051,True,2023-10-22,15
U08052,True,2023-08-20,11
U08053,False,,0
U08054,False,,0
U08055,False,,0
U08056,True,2023-05-20,4
U08057,False,,0
U08058,False,,0
U08059,True,2023-05-30,7
U08060,False,,0
U08061,False,,0
U08062,True,2023-09-17,7
U08063,True,2023-09-22,8
U08064,False,,0
U08065,True,2023-05-04,1
U08066,True,2023-11-13,4
U08067,True,2023-10-20,15
U08068,False,,0
U08069,False,,0
U08070,False,,0
U08071,False,,0
U08072,False,,0
U08073,False,,0
U08074,True,2023-04-18,7
U08075,False,,0
U08076,True,2023-07-14,5
U08077,False,,0
U08078,False,,0
U08079,True,2023-06-30,2
U08080,False,,0
U08081,True,2023-04-09,4
U08082,False,,0
U08083,False,,0
U08084,False,,0
U08085,False,,0
U08086,True,2023-03-04,4
U08087,False,,0
U08088,False,,0
U08089,False,,0
U08090,False,,0
U08091,True,2023-10-12,13
U08092,False,,0
U08093,False,,0
U08094,False,,0
U08095,True,2023-03-22,15
U08096,False,,0
U08097,False,,0
U08098,True,2024-02-10,4
U08099,True,2023-03-27,7
U08100,True,2023-09-11,6
U08101,False,,0
U08102,True,2023-06-18,6
U08103,False,,0
U08104,False,,0
U08105,False,,0
U08106,False,,0
U08107,True,2023-04-13,14
U08108,False,,0
U08109,False,,0
U08110,True,2023-09-03,10
U08111,False,,0
U08112,False,,0
U08113,False,,0
U08114,False,,0
U08115,False,,0
U08116,False,,0
U08117,False,,0
U08118,False,,0
U08119,True,2023-05-15,2
U08120,True,2023-12-04,13
U08121,True,2023-12-17,15
U08122,True,2023-07-04,3
U08123,False,,0
U08124,True,2023-11-02,14
U08125,True,2024-02-22,9
U08126,True,2023-09-22,8
U08127,False,,0
U08128,True,2023-11-09,13
U08129,False,,0
U08130,True,2023-05-16,10
U08131,False,,0
U08132,True,2023-03-22,4
U08133,True,2023-09-15,13
U08134,True,2023-07-17,10
U08135,False,,0
U08136,False,,0
U08137,False,,0
U08138,False,,0
U08139,True,2024-01-13,2
U08140,False,,0
U08141,False,,0
U08142,True,2024-01-07,1
U08143,False,,0
U08144,True,2023-08-02,13
U08145,False,,0
U08146,True,2023-05-28,14
U08147,True,2023-08-05,8
U08148,False,,0
U08149,True,2023-02-10,10
U08150,False,,0
U08151,False,,0
U08152,True,2023-03-08,11
U08153,False,,0
U08154,False,,0
U08155,False,,0
U08156,False,,0
U08157,False,,0
U08158,False,,0
U08159,True,2024-01-01,14
U08160,False,,0
U08161,False,,0
U08162,False,,0
U08163,False,,0
U08164,False,,0
U08165,True,2023-08-04,2
U08166,False,,0
U08167,False,,0
U08168,False,,0
U08169,False,,0
U08170,False,,0
U08171,False,,0
U08172,False,,0
U08173,False,,0
U08174,True,2023-08-28,14
U08175,False,,0
U08176,False,,0
U08177,True,2023-11-24,2
U08178,True,2023-05-02,13
U08179,False,,0
U08180,False,,0
U08181,True,2023-09-25,14
U08182,False,,0
U08183,False,,0
U08184,False,,0
U08185,False,,0
U08186,False,,0
U08187,False,,0
U08188,False,,0
U08189,True,2023-06-10,8
U08190,False,,0
U08191,False,,0
U08192,True,2023-10-02,12
U08193,False,,0
U08194,False,,0
U08195,True,2023-06-06,13
U08196,True,2024-01-09,11
U08197,True,2023-10-16,11
U08198,True,2024-01-22,8
U08199,True,2023-05-22,12
U08200,True,2023-05-05,6
U08201,False,,0
U08202,False,,0
U08203,False,,0
U08204,True,2023-05-11,3
U08205,True,2023-10-23,14
U08206,False,,0
U08207,True,2023-02-27,9
U08208,False,,0
U08209,False,,0
U08210,False,,0
U08211,True,2023-12-04,15
U08212,False,,0
U08213,False,,0
U08214,True,2023-03-01,10
U08215,False,,0
U08216,True,2023-09-20,1
U08217,False,,0
U08218,True,2023-06-03,7
U08219,False,,0
U08220,True,2023-09-22,10
U08221,False,,0
U08222,True,2023-06-10,3
U08223,True,2023-01-26,4
U08224,False,,0
U08225,False,,0
U08226,False,,0
U08227,False,,0
U08228,False,,0
U08229,True,2023-11-22,13
U08230,True,2023-08-04,3
U08231,False,,0
U08232,False,,0
U08233,False,,0
U08234,True,2023-12-13,11
U08235,True,2023-09-24,3
U08236,False,,0
U08237,False,,0
U08238,True,2023-04-15,12
U08239,False,,0
U08240,True,2024-01-31,12
U08241,False,,0
U08242,False,,0
U08243,False,,0
U08244,False,,0
U08245,False,,0
U08246,True,2023-12-16,10
U08247,False,,0
U08248,True,2023-12-01,9
U08249,False,,0
U08250,True,2023-08-16,14
U08251,False,,0
U08252,True,2024-01-17,3
U08253,True,2023-05-11,5
U08254,True,2023-11-12,1
U08255,False,,0
U08256,False,,0
U08257,True,2023-02-21,13
U08258,True,2023-03-16,14
U08259,False,,0
U08260,True,2023-06-01,12
U08261,False,,0
U08262,False,,0
U08263,True,2024-01-08,9
U08264,True,2023-08-06,9
U08265,True,2023-08-26,14
U08266,False,,0
U08267,False,,0
U08268,False,,0
U08269,False,,0
U08270,True,2024-01-07,2
U08271,False,,0
U08272,True,2023-07-03,5
U08273,False,,0
U08274,True,2023-05-16,8
U08275,True,2023-05-18,14
U08276,False,,0
U08277,True,2023-04-13,11
U08278,False,,0
U08279,False,,0
U08280,False,,0
U08281,False,,0
U08282,True,2023-11-13,13
U08283,True,2023-04-25,9
U08284,False,,0
U08285,False,,0
U08286,False,,0
U08287,False,,0
U08288,False,,0
U08289,True,2023-12-05,10
U08290,False,,0
U08291,False,,0
U08292,False,,0
U08293,False,,0
U08294,False,,0
U08295,False,,0
U08296,True,2023-09-19,9
U08297,True,2023-10-04,12
U08298,False,,0
U08299,False,,0
U08300,False,,0
U08301,True,2023-09-20,3
U08302,True,2023-05-16,15
U08303,True,2023-07-02,11
U08304,False,,0
U08305,False,,0
U08306,False,,0
U08307,True,2024-01-21,4
U08308,False,,0
U08309,False,,0
U08310,False,,0
U08311,False,,0
U08312,True,2023-08-21,12
U08313,False,,0
U08314,False,,0
U08315,False,,0
U08316,False,,0
U08317,True,2023-07-17,3
U08318,True,2023-06-12,5
U08319,False,,0
U08320,False,,0
U08321,False,,0
U08322,True,2023-06-24,14
U08323,True,2023-03-22,1
U08324,True,2023-12-02,15
U08325,False,,0
U08326,True,2023-06-08,13
U08327,True,2024-01-13,1
U08328,False,,0
U08329,False,,0
U08330,False,,0
U08331,True,2023-11-10,12
U08332,True,2023-07-25,3
U08333,True,2023-11-04,10
U08334,False,,0
U08335,False,,0
U08336,False,,0
U08337,False,,0
U08338,False,,0
U08339,False,,0
U08340,False,,0
U08341,True,2023-08-07,8
U08342,True,2023-05-01,3
U08343,False,,0
U08344,False,,0
U08345,False,,0
U08346,False,,0
U08347,False,,0
U08348,False,,0
U08349,True,2024-02-04,9
U08350,True,2023-12-19,14
U08351,False,,0
U08352,False,,0
U08353,True,2023-05-05,4
U08354,True,2023-07-08,12
U08355,False,,0
U08356,False,,0
U08357,True,2023-03-28,5
U08358,True,2023-08-18,9
U08359,False,,0
U08360,False,,0
U08361,False,,0
U08362,False,,0
U08363,False,,0
U08364,True,2023-06-20,4
U08365,False,,0
U08366,True,2023-10-16,3
U08367,False,,0
U08368,False,,0
U08369,False,,0
U08370,False,,0
U08371,False,,0
U08372,False,,0
U08373,True,2023-11-02,15
U08374,False,,0
U08375,False,,0
U08376,False,,0
U08377,True,2023-03-02,12
U08378,False,,0
U08379,True,2023-10-06,7
U08380,True,2023-06-05,9
U08381,True,2023-05-16,9
U08382,False,,0
U08383,False,,0
U08384,False,,0
U08385,True,2024-01-14,5
U08386,False,,0
U08387,False,,0
U08388,True,2023-12-29,1
U08389,True,2023-08-16,3
U08390,False,,0
U08391,False,,0
U08392,True,2023-07-13,5
U08393,True,2023-05-14,3
U08394,True,2023-07-03,13
U08395,False,,0
U08396,False,,0
U08397,False,,0
U08398,True,2023-03-29,5
U08399,False,,0
U08400,False,,0
U08401,False,,0
U08402,False,,0
U08403,False,,0
U08404,False,,0
U08405,False,,0
U08406,False,,0
U08407,True,2023-02-24,11
U08408,False,,0
U08409,False,,0
U08410,False,,0
U08411,False,,0
U08412,False,,0
U08413,False,,0
U08414,False,,0
U08415,True,2024-01-31,9
U08416,True,2024-02-27,9
U08417,False,,0
U08418,False,,0
U08419,False,,0
U08420,True,2024-01-23,12
U08421,False,,0
U08422,False,,0
U08423,False,,0
U08424,False,,0
U08425,False,,0
U08426,True,2023-07-30,12
U08427,True,2023-10-27,4
U08428,True,2024-01-19,12
U08429,False,,0
U08430,False,,0
U08431,False,,0
U08432,False,,0
U08433,True,2023-03-02,1
U08434,True,2023-08-05,9
U08435,True,2024-03-06,6
U08436,True,2023-11-16,4
U08437,True,2023-10-28,10
U08438,False,,0
U08439,False,,0
U08440,False,,0
U08441,False,,0
U08442,False,,0
U08443,False,,0
U08444,False,,0
U08445,False,,0
U08446,True,2024-01-27,9
U08447,False,,0
U08448,True,2024-01-13,9
U08449,False,,0
U08450,False,,0
U08451,True,2024-03-13,14
U08452,False,,0
U08453,False,,0
U08454,False,,0
U08455,True,2023-07-06,2
U08456,True,2023-11-30,15
U08457,False,,0
U08458,True,2023-09-07,15
U08459,False,,0
U08460,False,,0
U08461,True,2024-01-17,8
U08462,False,,0
U08463,True,2023-08-15,4
U08464,False,,0
U08465,True,2023-05-23,8
U08466,False,,0
U08467,True,2023-11-23,11
U08468,False,,0
U08469,False,,0
U08470,False,,0
U08471,False,,0
U08472,False,,0
U08473,False,,0
U08474,False,,0
U08475,False,,0
U08476,False,,0
U08477,False,,0
U08478,True,2023-05-02,9
U08479,False,,0
U08480,True,2023-12-21,5
U08481,False,,0
U08482,False,,0
U08483,False,,0
U08484,True,2023-09-23,5
U08485,False,,0
U08486,False,,0
U08487,False,,0
U08488,False,,0
U08489,True,2023-04-13,10
U08490,True,2023-08-17,9
U08491,True,2024-02-19,14
U08492,False,,0
U08493,True,2023-04-04,4
U08494,False,,0
U08495,False,,0
U08496,False,,0
U08497,True,2023-07-08,15
U08498,False,,0
U08499,False,,0
U08500,False,,0
U08501,True,2023-09-07,6
U08502,False,,0
U08503,False,,0
U08504,True,2023-01-18,1
U08505,True,2024-01-25,15
U08506,False,,0
U08507,False,,0
U08508,True,2023-04-27,7
U08509,False,,0
U08510,True,2023-12-28,9
U08511,True,2024-02-07,11
U08512,False,,0
U08513,False,,0
U08514,False,,0
U08515,False,,0
U08516,False,,0
U08517,True,2023-09-02,2
U08518,False,,0
U08519,False,,0
U08520,False,,0
U08521,False,,0
U08522,True,2023-10-08,13
U08523,False,,0
U08524,True,2023-09-11,7
U08525,False,,0
U08526,False,,0
U08527,False,,0
U08528,True,2024-01-12,12
U08529,False,,0
U08530,False,,0
U08531,False,,0
U08532,False,,0
U08533,False,,0
U08534,False,,0
U08535,False,,0
U08536,False,,0
U08537,False,,0
U08538,False,,0
U08539,False,,0
U08540,False,,0
U08541,True,2023-09-04,5
U08542,False,,0
U08543,True,2023-11-17,7
U08544,True,2023-12-27,7
U08545,True,2024-01-04,1
U08546,False,,0
U08547,True,2023-10-18,1
U08548,False,,0
U08549,False,,0
U08550,False,,0
U08551,False,,0
U08552,True,2023-07-26,10
U08553,False,,0
U08554,True,2023-03-13,3
U08555,True,2023-06-03,8
U08556,False,,0
U08557,True,2024-02-05,8
U08558,False,,0
U08559,False,,0
U08560,False,,0
U08561,True,2023-07-21,4
U08562,False,,0
U08563,False,,0
U08564,False,,0
U08565,False,,0
U08566,True,2023-08-16,4
U08567,False,,0
U08568,False,,0
U08569,False,,0
U08570,False,,0
U08571,True,2023-04-20,3
U08572,False,,0
U08573,False,,0
U08574,False,,0
U08575,True,2023-09-27,3
U08576,True,2024-02-07,1
U08577,True,2023-04-25,9
U08578,False,,0
U08579,False,,0
U08580,True,2023-12-01,2
U08581,False,,0
U08582,False,,0
U08583,False,,0
U08584,False,,0
U08585,False,,0
U08586,False,,0
U08587,False,,0
U08588,False,,0
U08589,True,2023-05-11,13
U08590,False,,0
U08591,True,2023-04-04,6
U08592,False,,0
U08593,False,,0
U08594,False,,0
U08595,False,,0
U08596,True,2024-01-13,12
U08597,False,,0
U08598,False,,0
U08599,False,,0
U08600,False,,0
U08601,False,,0
U08602,True,2023-11-12,4
U08603,True,2023-05-23,7
U08604,False,,0
U08605,False,,0
U08606,False,,0
U08607,False,,0
U08608,False,,0
U08609,True,2023-11-22,6
U08610,False,,0
U08611,False,,0
U08612,True,2023-07-18,14
U08613,False,,0
U08614,True,2024-01-08,6
U08615,True,2024-01-15,6
U08616,False,,0
U08617,False,,0
U08618,True,2023-11-03,3
U08619,True,2023-06-22,14
U08620,True,2023-04-20,15
U08621,True,2023-08-12,2
U08622,False,,0
U08623,True,2023-12-18,4
U08624,True,2023-11-19,5
U08625,False,,0
U08626,True,2023-03-26,2
U08627,False,,0
U08628,False,,0
U08629,True,2023-08-26,2
U08630,False,,0
U08631,False,,0
U08632,False,,0
U08633,False,,0
U08634,False,,0
U08635,False,,0
U08636,True,2023-08-26,11
U08637,True,2024-01-22,14
U08638,False,,0
U08639,False,,0
U08640,True,2023-03-28,8
U08641,False,,0
U08642,False,,0
U08643,True,2023-07-17,11
U08644,False,,0
U08645,False,,0
U08646,True,2023-10-13,6
U08647,False,,0
U08648,True,2023-03-24,13
U08649,True,2023-06-23,11
U08650,False,,0
U08651,False,,0
U08652,False,,0
U08653,False,,0
U08654,False,,0
U08655,True,2023-07-17,1
U08656,True,2024-01-29,13
U08657,True,2023-03-16,8
U08658,False,,0
U08659,True,2023-06-10,4
U08660,False,,0
U08661,False,,0
U08662,True,2024-02-03,9
U08663,False,,0
U08664,True,2024-02-10,15
U08665,False,,0
U08666,True,2023-04-17,14
U08667,False,,0
U08668,False,,0
U08669,True,2023-09-08,2
U08670,False,,0
U08671,False,,0
U08672,False,,0
U08673,False,,0
U08674,False,,0
U08675,True,2023-06-12,1
U08676,True,2023-08-25,13
U08677,False,,0
U08678,False,,0
U08679,False,,0
U08680,False,,0
U08681,True,2023-06-27,8
U08682,False,,0
U08683,False,,0
U08684,True,2023-12-02,4
U08685,True,2023-11-02,14
U08686,False,,0
U08687,False,,0
U08688,False,,0
U08689,True,2023-04-08,5
U08690,False,,0
U08691,False,,0
U08692,False,,0
U08693,False,,0
U08694,False,,0
U08695,False,,0
U08696,True,2023-09-07,4
U08697,True,2023-12-09,15
U08698,False,,0
U08699,False,,0
U08700,False,,0
U08701,False,,0
U08702,False,,0
U08703,True,2023-12-19,5
U08704,False,,0
U08705,False,,0
U08706,False,,0
U08707,False,,0
U08708,True,2023-12-17,5
U08709,False,,0
U08710,True,2023-09-08,2
U08711,True,2023-03-07,4
U08712,True,2023-09-19,6
U08713,False,,0
U08714,True,2023-05-21,11
U08715,True,2023-06-20,3
U08716,False,,0
U08717,False,,0
U08718,False,,0
U08719,True,2023-07-31,6
U08720,False,,0
U08721,True,2023-09-29,8
U08722,False,,0
U08723,False,,0
U08724,True,2023-07-20,11
U08725,False,,0
U08726,False,,0
U08727,True,2023-08-16,9
U08728,False,,0
U08729,True,2023-09-10,9
U08730,True,2023-11-24,15
U08731,False,,0
U08732,False,,0
U08733,False,,0
U08734,False,,0
U08735,True,2023-01-24,8
U08736,False,,0
U08737,False,,0
U08738,True,2023-05-30,1
U08739,True,2023-06-11,6
U08740,True,2023-01-31,14
U08741,True,2023-11-19,13
U08742,True,2023-12-12,4
U08743,False,,0
U08744,True,2024-02-26,3
U08745,False,,0
U08746,False,,0
U08747,False,,0
U08748,False,,0
U08749,False,,0
U08750,False,,0
U08751,False,,0
U08752,False,,0
U08753,True,2024-01-14,8
U08754,False,,0
U08755,False,,0
U08756,True,2023-10-28,4
U08757,False,,0
U08758,False,,0
U08759,False,,0
U08760,True,2023-07-24,5
U08761,False,,0
U08762,False,,0
U08763,False,,0
U08764,False,,0
U08765,False,,0
U08766,False,,0
U08767,False,,0
U08768,True,2023-03-13,11
U08769,False,,0
U08770,True,2024-01-30,1
U08771,False,,0
U08772,False,,0
U08773,False,,0
U08774,False,,0
U08775,False,,0
U08776,False,,0
U08777,False,,0
U08778,False,,0
U08779,False,,0
U08780,False,,0
U08781,True,2023-09-24,10
U08782,True,2023-08-20,6
U08783,False,,0
U08784,False,,0
U08785,True,2023-07-25,4
U08786,False,,0
U08787,False,,0
U08788,False,,0
U08789,False,,0
U08790,True,2023-07-14,6
U08791,True,2023-11-17,4
U08792,True,2023-12-19,8
U08793,False,,0
U08794,False,,0
U08795,True,2024-02-17,12
U08796,True,2023-06-14,3
U08797,False,,0
U08798,False,,0
U08799,False,,0
U08800,True,2023-12-31,4
U08801,False,,0
U08802,False,,0
U08803,True,2023-07-10,15
U08804,False,,0
U08805,True,2023-08-15,2
U08806,False,,0
U08807,False,,0
U08808,False,,0
U08809,False,,0
U08810,False,,0
U08811,False,,0
U08812,False,,0
U08813,True,2023-10-25,5
U08814,True,2023-08-09,5
U08815,False,,0
U08816,False,,0
U08817,True,2024-04-04,3
U08818,False,,0
U08819,False,,0
U08820,False,,0
U08821,False,,0
U08822,True,2024-02-13,11
U08823,True,2023-12-16,12
U08824,False,,0
U08825,False,,0
U08826,True,2024-01-20,4
U08827,False,,0
U08828,False,,0
U08829,False,,0
U08830,False,,0
U08831,True,2023-06-08,2
U08832,False,,0
U08833,False,,0
U08834,True,2024-01-27,14
U08835,False,,0
U08836,True,2023-10-23,14
U08837,False,,0
U08838,False,,0
U08839,True,2023-05-20,4
U08840,False,,0
U08841,False,,0
U08842,False,,0
U08843,False,,0
U08844,False,,0
U08845,False,,0
U08846,False,,0
U08847,False,,0
U08848,True,2023-10-03,11
U08849,True,2023-12-19,5
U08850,True,2023-07-25,11
U08851,False,,0
U08852,False,,0
U08853,True,2023-08-17,14
U08854,False,,0
U08855,False,,0
U08856,True,2023-09-12,10
U08857,True,2024-02-16,2
U08858,True,2023-11-27,1
U08859,True,2023-04-13,2
U08860,False,,0
U08861,False,,0
U08862,True,2023-06-25,7
U08863,True,2023-11-10,11
U08864,False,,0
U08865,False,,0
U08866,True,2023-10-08,3
U08867,False,,0
U08868,False,,0
U08869,False,,0
U08870,False,,0
U08871,True,2023-10-20,5
U08872,False,,0
U08873,True,2023-12-22,9
U08874,False,,0
U08875,True,2023-11-11,11
U08876,False,,0
U08877,True,2023-10-18,11
U08878,False,,0
U08879,False,,0
U08880,False,,0
U08881,False,,0
U08882,False,,0
U08883,False,,0
U08884,True,2023-05-06,4
U08885,False,,0
U08886,False,,0
U08887,False,,0
U08888,False,,0
U08889,False,,0
U08890,True,2023-07-25,1
U08891,True,2023-12-23,1
U08892,True,2023-10-24,15
U08893,True,2023-12-23,14
U08894,True,2023-05-09,8
U08895,False,,0
U08896,False,,0
U08897,True,2023-11-07,11
U08898,False,,0
U08899,True,2023-05-18,15
U08900,False,,0
U08901,False,,0
U08902,False,,0
U08903,False,,0
U08904,False,,0
U08905,True,2023-10-16,4
U08906,True,2023-11-25,2
U08907,False,,0
U08908,False,,0
U08909,False,,0
U08910,False,,0
U08911,True,2023-11-19,7
U08912,False,,0
U08913,False,,0
U08914,False,,0
U08915,False,,0
U08916,False,,0
U08917,False,,0
U08918,False,,0
U08919,False,,0
U08920,True,2023-11-03,13
U08921,True,2023-08-30,15
U08922,False,,0
U08923,True,2024-01-31,8
