user_id,signup_date,plan_type,revenue_before,revenue_after,churned,country,device,acquisition_channel,sessions,total_time_spent
U06962,2023-10-25,Free,7.74,7.74,0,USA,Desktop,Referral,6,52.66
U06963,2023-10-02,Free,28.29,28.29,0,USA,Mobile,Email,12,43.37
U06964,2023-09-30,Basic,30.7,30.7,0,USA,Mobile,Email,11,67.61
U06965,2023-03-17,Free,15.25,15.25,0,Brazil,Desktop,Social,4,27.26
U06966,2023-06-26,Free,15.39,26.282713884312397,0,UK,Mobile,Email,7,61.39
U06967,2023-07-03,Basic,28.52,52.99148821824814,0,UK,Mobile,Paid Search,6,36.41
U06968,2023-11-15,Free,33.97,38.35145269774999,1,Australia,Tablet,Paid Search,9,63.67
U06969,2023-05-11,Basic,8.23,8.23,1,Australia,Tablet,Organic,10,54.08
U06970,2023-12-29,Premium,32.35,32.35,0,Australia,Desktop,Paid Search,4,26.22
U06971,2023-02-18,Free,33.66,33.66,0,USA,Desktop,Paid Search,6,33.25
U06972,2023-02-24,Basic,5.33,5.33,0,UK,Desktop,Referral,3,11.32
U06973,2023-06-03,Basic,25.24,25.24,0,USA,Tablet,Referral,9,68.86
U06974,2023-12-21,Premium,4.13,8.359509069320726,0,UK,Mobile,Organic,3,23.48
U06975,2023-07-19,Premium,1.95,1.95,0,Canada,Mobile,Referral,13,109.2
U06976,2023-11-04,Premium,17.09,17.09,0,India,Tablet,Email,8,40.4
U06977,2023-12-22,Free,47.86,47.86,0,Germany,Desktop,Organic,9,58.68
U06978,2023-04-28,Basic,0.72,0.72,0,Australia,Desktop,Email,6,40.04
U06979,2023-09-20,Free,35.03,35.03,1,UK,Desktop,Social,6,48.87
U06980,2023-02-15,Free,14.12,14.12,0,USA,Desktop,Referral,10,60.67
U06981,2023-10-29,Premium,39.45,39.45,0,Germany,Mobile,Email,9,72.98
U06982,2023-12-22,Free,37.09,38.318992457182404,0,Germany,Desktop,Social,15,109.52
U06983,2023-07-08,Premium,41.63,41.63,0,Brazil,Tablet,Referral,9,75.76
U06984,2023-11-06,Free,29.3,29.3,0,Australia,Desktop,Referral,11,65.54
U06985,2023-11-14,Premium,37.03,37.03,0,Brazil,Mobile,Organic,7,42.53
U06986,2023-05-09,Free,3.87,15.943344797747521,0,UK,Desktop,Paid Search,9,38.31
U06987,2023-02-18,Free,7.24,7.24,1,Brazil,Desktop,Paid Search,5,19.28
U06988,2023-01-25,Free,5.55,9.660551913763332,0,Australia,Mobile,Email,6,22.13
U06989,2023-09-23,Basic,27.13,27.13,0,USA,Tablet,Organic,5,27.72
U06990,2023-04-28,Free,3.34,7.9115883650941985,0,Brazil,Mobile,Paid Search,5,21.83
U06991,2023-05-24,Basic,4.02,4.02,1,India,Mobile,Email,8,48.6
U06992,2023-07-19,Free,42.23,42.23,0,UK,Desktop,Email,8,31.2
U06993,2023-06-06,Free,24.48,24.48,0,Germany,Mobile,Paid Search,6,39.99
U06994,2023-12-14,Free,41.65,49.58355109202715,1,Canada,Desktop,Social,7,62.4
U06995,2023-05-14,Free,3.0,8.208114477434943,1,Germany,Mobile,Email,10,55.02
U06996,2023-05-28,Premium,10.18,10.18,0,India,Mobile,Paid Search,3,12.74
U06997,2023-12-02,Premium,6.66,6.66,0,USA,Desktop,Social,10,54.36
U06998,2023-03-12,Free,0.19,0.19,0,Australia,Mobile,Paid Search,8,59.16
U06999,2023-08-21,Basic,6.7,6.7,0,Australia,Mobile,Email,9,92.0
U07000,2023-11-30,Basic,9.55,9.55,0,Germany,Desktop,Social,7,52.46
U07001,2023-10-26,Free,1.94,1.94,0,India,Mobile,Email,6,43.75
U07002,2023-06-03,Free,16.72,16.72,0,Brazil,Mobile,Paid Search,8,75.05
U07003,2023-03-31,Basic,9.66,16.755213635539675,0,UK,Desktop,Organic,10,44.66
U07004,2023-11-30,Free,0.95,0.95,1,Australia,Mobile,Organic,7,31.54
U07005,2023-07-18,Free,24.35,24.35,0,India,Tablet,Paid Search,10,72.96
U07006,2023-06-10,Free,26.13,26.13,0,India,Mobile,Referral,4,21.15
U07007,2023-01-26,Basic,35.97,35.97,1,Brazil,Mobile,Social,9,54.88
U07008,2023-05-01,Free,13.29,13.29,0,Australia,Mobile,Organic,8,48.41
U07009,2023-10-28,Free,69.26,69.26,0,USA,Desktop,Paid Search,11,69.82
U07010,2023-07-31,Free,49.08,51.92566656799138,0,Canada,Desktop,Referral,7,49.35
U07011,2023-03-04,Free,16.03,16.03,0,Canada,Tablet,Email,7,51.03
U07012,2023-03-09,Free,11.77,11.77,0,Australia,Desktop,Email,7,50.27
U07013,2023-09-10,Premium,0.06,0.06,0,Brazil,Tablet,Email,4,15.91
U07014,2023-01-02,Free,24.83,24.83,0,Australia,Mobile,Paid Search,6,38.69
U07015,2023-04-18,Basic,16.65,16.65,0,Australia,Mobile,Social,11,60.17
U07016,2023-10-13,Free,55.47,55.47,0,Brazil,Mobile,Paid Search,6,30.02
U07017,2023-02-18,Basic,18.04,18.04,0,Germany,Mobile,Referral,7,57.55
U07018,2023-05-20,Basic,98.83,101.02409090114513,0,Canada,Tablet,Social,10,28.8
U07019,2023-08-06,Free,38.46,74.63598454862247,0,India,Tablet,Email,6,24.45
U07020,2023-02-13,Premium,61.41,61.41,1,India,Mobile,Organic,9,40.74
U07021,2023-09-26,Free,7.94,7.94,0,Brazil,Mobile,Organic,14,76.16
U07022,2023-03-19,Premium,3.23,3.23,0,Brazil,Desktop,Organic,10,56.62
U07023,2023-08-04,Free,31.88,31.88,0,India,Mobile,Referral,11,29.67
U07024,2023-04-08,Premium,30.85,30.85,0,India,Tablet,Email,9,47.55
U07025,2023-08-24,Basic,4.75,4.75,0,Australia,Tablet,Organic,9,60.71
U07026,2023-10-09,Premium,28.94,28.94,0,India,Desktop,Social,3,15.34
U07027,2023-05-29,Basic,17.44,17.44,0,USA,Mobile,Organic,1,3.2
U07028,2023-10-31,Free,2.32,2.6466686235982104,0,Brazil,Desktop,Referral,14,119.98
U07029,2023-03-07,Basic,13.93,17.59540409116823,0,Brazil,Tablet,Organic,9,23.13
U07030,2023-08-22,Premium,53.51,53.51,0,Australia,Desktop,Referral,6,30.24
U07031,2023-03-28,Premium,14.12,14.12,0,Germany,Desktop,Referral,7,48.4
U07032,2023-03-20,Free,31.09,31.09,0,Germany,Tablet,Social,8,49.34
U07033,2023-07-24,Basic,0.59,11.631594966388132,1,UK,Mobile,Referral,6,41.95
U07034,2023-10-06,Free,26.05,45.09671252686648,0,India,Desktop,Paid Search,5,32.53
U07035,2023-12-03,Basic,58.69,71.89628258175902,1,India,Desktop,Email,6,20.55
U07036,2023-09-11,Free,13.84,13.84,0,Australia,Tablet,Referral,8,25.88
U07037,2023-10-31,Free,8.24,8.24,0,UK,Tablet,Paid Search,4,11.1
U07038,2023-05-10,Premium,20.81,20.81,0,Brazil,Desktop,Paid Search,11,88.93
U07039,2023-03-25,Free,49.6,52.009459413509724,0,Australia,Tablet,Organic,5,31.45
U07040,2023-10-03,Basic,3.89,13.558314966388213,0,India,Mobile,Social,12,72.45
U07041,2023-07-06,Basic,10.34,10.34,0,Germany,Desktop,Organic,8,56.02
U07042,2023-02-15,Free,3.4,3.4,0,USA,Mobile,Social,7,56.21
U07043,2023-07-02,Free,13.73,44.6602285370234,0,Canada,Tablet,Organic,8,50.36
U07044,2023-09-25,Basic,15.55,15.55,0,Brazil,Mobile,Organic,5,24.29
U07045,2023-10-23,Free,57.72,58.703633228606506,0,Australia,Mobile,Paid Search,9,52.96
U07046,2023-11-18,Premium,10.64,10.64,0,USA,Desktop,Email,6,21.48
U07047,2023-04-10,Premium,16.74,16.74,0,USA,Tablet,Paid Search,9,52.26
U07048,2023-03-19,Free,43.3,43.3,0,UK,Tablet,Organic,8,55.24
U07049,2023-09-29,Free,7.75,7.75,1,USA,Mobile,Email,12,90.17
U07050,2023-12-05,Free,22.43,22.43,0,India,Desktop,Organic,9,69.69
U07051,2023-06-11,Basic,28.31,31.505855883726223,0,UK,Desktop,Organic,7,64.16
U07052,2023-02-13,Free,8.03,15.733688286751333,0,Germany,Mobile,Email,11,43.24
U07053,2023-08-26,Free,3.59,3.59,0,USA,Desktop,Paid Search,10,63.25
U07054,2023-05-14,Basic,13.98,13.98,0,India,Desktop,Referral,4,20.71
U07055,2023-07-11,Premium,8.83,8.83,0,India,Tablet,Organic,4,19.9
U07056,2023-12-22,Free,6.2,6.2,0,Australia,Tablet,Referral,6,35.27
U07057,2023-10-05,Free,72.55,86.24737974353094,0,Australia,Tablet,Paid Search,10,59.59
U07058,2023-01-18,Premium,13.95,13.95,0,Australia,Tablet,Referral,13,107.05
U07059,2023-01-12,Basic,38.83,38.83,0,Germany,Desktop,Paid Search,9,74.17
U07060,2023-06-29,Basic,4.35,19.76867512832881,0,UK,Mobile,Referral,8,21.3
U07061,2023-05-03,Basic,56.08,56.08,0,UK,Desktop,Referral,10,50.5
U07062,2023-09-03,Premium,31.64,36.71155574287947,1,UK,Mobile,Organic,8,53.83
U07063,2023-08-10,Basic,33.08,33.08,0,Germany,Mobile,Email,9,62.6
U07064,2023-02-20,Premium,9.88,26.398061681737047,0,Germany,Mobile,Email,10,44.45
U07065,2023-03-12,Basic,13.3,27.5555565276687,0,Germany,Desktop,Paid Search,9,31.41
U07066,2023-02-17,Basic,18.0,41.124506340147235,0,UK,Mobile,Organic,5,31.31
U07067,2023-01-19,Free,31.19,32.617274835366636,0,USA,Tablet,Referral,10,40.57
U07068,2023-09-19,Free,37.82,37.82,0,Germany,Desktop,Paid Search,9,56.0
U07069,2023-03-25,Basic,1.63,1.63,0,Germany,Mobile,Email,9,60.92
U07070,2023-06-04,Free,46.88,46.88,0,UK,Mobile,Referral,6,43.8
U07071,2023-02-22,Basic,55.45,55.698588209313876,0,Germany,Mobile,Organic,11,74.57
U07072,2023-04-17,Free,17.97,17.97,0,USA,Tablet,Paid Search,8,45.11
U07073,2023-12-23,Premium,4.13,8.081583852432669,0,UK,Tablet,Social,10,54.1
U07074,2023-10-31,Free,34.12,34.12,0,Germany,Tablet,Organic,7,59.8
U07075,2023-05-15,Premium,15.91,25.4957100680665,0,Germany,Tablet,Paid Search,7,38.99
U07076,2023-03-10,Basic,33.99,33.99,0,Australia,Tablet,Referral,5,12.51
U07077,2023-01-11,Free,33.73,33.73,0,Brazil,Desktop,Paid Search,7,45.43
U07078,2023-05-23,Basic,1.81,1.81,1,Brazil,Desktop,Organic,9,52.03
U07079,2023-07-11,Free,18.68,18.68,0,India,Tablet,Email,11,56.27
U07080,2023-03-10,Free,13.2,13.2,0,India,Mobile,Email,11,73.97
U07081,2023-01-23,Free,58.42,58.42,0,Germany,Desktop,Organic,10,72.6
U07082,2023-06-30,Free,7.04,7.04,0,Brazil,Tablet,Referral,4,30.32
U07083,2023-10-20,Premium,4.61,10.359609655502627,1,India,Tablet,Email,11,82.01
U07084,2023-01-09,Free,45.48,45.48,0,UK,Tablet,Social,7,57.9
U07085,2023-09-28,Basic,3.22,3.22,0,Brazil,Mobile,Social,5,30.49
U07086,2023-04-03,Free,23.2,30.05515772920395,0,USA,Desktop,Social,10,58.85
U07087,2023-01-17,Basic,7.13,10.231248623115924,0,USA,Desktop,Paid Search,7,39.63
U07088,2023-06-03,Free,16.78,16.78,0,USA,Tablet,Referral,7,40.55
U07089,2023-11-24,Basic,19.15,28.831773414884438,0,USA,Desktop,Referral,6,47.96
U07090,2023-05-29,Basic,10.8,21.160588648875873,0,Brazil,Mobile,Email,7,58.11
U07091,2023-09-24,Basic,73.75,84.1510355412863,0,UK,Mobile,Organic,11,83.36
U07092,2023-11-24,Free,2.83,24.31655003955698,0,USA,Desktop,Social,13,87.81
U07093,2023-04-16,Basic,9.93,9.93,0,UK,Mobile,Social,10,82.43
U07094,2023-02-04,Free,11.26,11.26,1,India,Tablet,Organic,11,89.08
U07095,2023-04-29,Free,19.94,19.94,0,India,Tablet,Organic,9,70.02
U07096,2023-01-14,Free,10.46,10.46,1,Germany,Tablet,Social,10,55.61
U07097,2023-01-14,Free,2.04,2.04,0,Brazil,Mobile,Organic,8,35.18
U07098,2023-09-23,Free,58.91,58.91,0,USA,Tablet,Paid Search,5,13.81
U07099,2023-05-20,Basic,10.76,10.76,0,UK,Desktop,Email,8,41.36
U07100,2023-10-21,Free,8.39,8.39,0,UK,Mobile,Paid Search,10,80.88
U07101,2023-12-30,Free,11.84,11.84,0,Canada,Desktop,Social,9,76.92
U07102,2023-04-29,Free,4.88,4.88,0,Brazil,Tablet,Email,13,58.47
U07103,2023-08-26,Basic,2.11,5.654691479337966,0,Australia,Mobile,Email,9,72.98
U07104,2023-02-03,Basic,3.22,3.22,0,India,Mobile,Email,7,35.74
U07105,2023-06-18,Free,3.65,18.492946653461384,0,Brazil,Desktop,Referral,4,24.8
U07106,2023-01-10,Basic,4.4,4.4,1,UK,Desktop,Referral,12,56.01
U07107,2023-05-02,Basic,10.89,10.89,0,Brazil,Desktop,Email,7,61.59
U07108,2023-05-25,Free,19.56,19.56,0,Canada,Desktop,Referral,8,72.21
U07109,2023-08-11,Basic,19.83,19.83,0,India,Mobile,Paid Search,9,28.75
U07110,2023-09-14,Basic,0.0,0.0,0,India,Tablet,Social,8,42.62
U07111,2023-09-25,Basic,50.76,57.255798775508566,0,Canada,Desktop,Social,17,128.17
U07112,2023-12-25,Free,34.61,45.53273557358435,0,USA,Mobile,Social,9,44.86
U07113,2023-01-04,Free,66.45,68.2970462486286,0,USA,Desktop,Organic,1,5.73
U07114,2023-12-20,Free,8.93,8.93,0,Canada,Tablet,Paid Search,6,21.92
U07115,2023-04-16,Basic,21.86,21.86,0,USA,Tablet,Social,6,30.47
U07116,2023-03-26,Premium,3.68,3.68,0,India,Desktop,Social,3,16.43
U07117,2023-08-02,Free,33.97,33.97,0,Australia,Desktop,Social,9,42.6
U07118,2023-05-01,Free,3.52,3.52,0,Australia,Mobile,Social,9,63.6
U07119,2023-05-12,Basic,7.89,7.89,0,UK,Mobile,Referral,17,115.1
U07120,2023-12-04,Premium,13.5,28.783564848478015,0,USA,Mobile,Referral,11,47.45
U07121,2023-07-16,Premium,18.05,18.05,0,Brazil,Desktop,Paid Search,7,31.08
U07122,2023-01-19,Basic,16.4,22.154151599746676,0,UK,Desktop,Paid Search,5,17.28
U07123,2023-05-10,Premium,2.15,2.15,1,Canada,Desktop,Social,6,35.64
U07124,2023-01-12,Free,10.95,10.95,0,Australia,Tablet,Social,6,10.66
U07125,2023-03-22,Free,51.26,59.91549489867914,1,Germany,Tablet,Social,9,58.61
U07126,2023-11-26,Free,41.17,41.17,1,USA,Desktop,Organic,6,55.86
U07127,2023-12-20,Basic,17.87,17.87,0,Germany,Mobile,Email,8,16.42
U07128,2023-09-19,Free,16.99,16.99,0,USA,Mobile,Referral,11,56.01
U07129,2023-05-05,Free,2.37,2.37,0,UK,Desktop,Social,8,39.56
U07130,2023-11-03,Free,4.47,4.47,0,Germany,Mobile,Organic,9,65.52
U07131,2023-09-24,Free,5.82,5.82,1,Australia,Desktop,Organic,9,33.71
U07132,2023-05-20,Premium,13.4,13.4,0,India,Tablet,Organic,11,87.57
U07133,2023-11-25,Free,26.29,35.62782031271484,1,USA,Mobile,Referral,7,50.82
U07134,2023-01-02,Free,12.35,12.35,0,Canada,Tablet,Email,5,22.83
U07135,2023-01-08,Basic,2.69,2.69,0,Canada,Tablet,Social,9,59.35
U07136,2023-09-07,Free,11.57,11.57,0,Brazil,Desktop,Social,10,61.93
U07137,2023-05-19,Basic,3.55,5.7107734156148915,0,Australia,Tablet,Email,10,52.92
U07138,2023-05-04,Premium,27.82,27.82,0,Australia,Mobile,Referral,7,40.82
U07139,2023-11-05,Premium,3.64,3.64,0,Germany,Desktop,Organic,4,31.43
U07140,2023-08-16,Premium,13.18,13.18,1,Canada,Desktop,Social,10,115.4
U07141,2023-01-10,Free,23.65,26.480302549644474,0,Brazil,Mobile,Organic,10,44.97
U07142,2023-07-31,Basic,5.18,5.18,1,Germany,Tablet,Email,7,38.14
U07143,2023-04-22,Free,1.58,1.58,1,Australia,Desktop,Social,4,9.39
U07144,2023-01-08,Free,16.57,16.57,0,UK,Desktop,Social,6,55.48
U07145,2023-10-19,Free,1.11,1.11,0,Brazil,Desktop,Social,10,36.79
U07146,2023-12-28,Free,17.72,17.72,0,Australia,Mobile,Paid Search,7,24.32
U07147,2023-09-10,Premium,28.01,29.044237022391467,0,USA,Mobile,Email,10,110.44
U07148,2023-01-14,Free,7.99,7.99,0,India,Desktop,Email,7,37.36
U07149,2023-08-28,Basic,13.4,13.4,0,UK,Desktop,Organic,8,20.12
U07150,2023-08-30,Free,52.83,52.83,1,Germany,Mobile,Referral,10,18.09
U07151,2023-12-08,Free,12.74,12.74,0,USA,Tablet,Social,7,67.67
U07152,2023-05-29,Premium,113.41,113.41,0,Germany,Desktop,Social,9,79.73
U07153,2023-08-24,Free,3.42,3.42,0,Brazil,Mobile,Social,9,44.93
U07154,2023-11-02,Basic,24.68,40.66497362083231,0,Brazil,Tablet,Email,5,41.48
U07155,2023-06-16,Free,21.15,21.15,0,India,Tablet,Social,13,94.82
U07156,2023-01-20,Free,41.16,41.16,0,Brazil,Mobile,Email,5,18.91
U07157,2023-08-04,Free,1.94,1.94,0,UK,Desktop,Referral,3,14.15
U07158,2023-12-09,Premium,6.58,6.980657178347597,0,Germany,Mobile,Referral,7,53.71
U07159,2023-05-15,Free,2.84,6.188097632065254,1,Germany,Mobile,Email,7,43.57
U07160,2023-05-09,Free,54.09,57.138315706465605,0,UK,Tablet,Social,12,96.84
U07161,2023-10-21,Free,11.12,11.12,0,Brazil,Desktop,Email,12,89.8
U07162,2023-09-03,Basic,48.17,48.17,0,Brazil,Tablet,Social,10,55.01
U07163,2023-07-08,Basic,6.97,6.97,0,UK,Mobile,Social,6,12.21
U07164,2023-02-13,Basic,2.7,2.7,1,India,Mobile,Paid Search,8,66.24
U07165,2023-03-27,Free,7.03,7.03,0,Australia,Desktop,Email,13,85.36
U07166,2023-02-13,Premium,18.19,24.085711396875322,0,Australia,Mobile,Organic,7,83.24
U07167,2023-11-26,Basic,37.32,37.32,1,USA,Mobile,Organic,10,43.04
U07168,2023-05-25,Premium,9.74,9.74,0,USA,Tablet,Referral,5,39.69
U07169,2023-02-20,Premium,49.26,49.26,0,Brazil,Desktop,Social,9,105.97
U07170,2023-08-30,Basic,5.6,5.6,0,Canada,Mobile,Social,8,23.33
U07171,2023-10-21,Free,23.65,23.65,0,USA,Desktop,Paid Search,11,61.14
U07172,2023-02-20,Premium,26.61,26.61,0,USA,Desktop,Social,16,119.87
U07173,2023-09-23,Premium,6.4,6.4,0,Canada,Tablet,Referral,5,40.0
U07174,2023-04-30,Free,0.55,1.045922779250902,0,USA,Tablet,Email,10,71.89
U07175,2023-07-19,Free,9.09,31.874833226750436,0,Brazil,Mobile,Email,8,31.62
U07176,2023-09-05,Premium,0.92,0.92,1,Australia,Mobile,Referral,5,23.44
U07177,2023-03-11,Free,46.2,46.2,0,Germany,Desktop,Paid Search,11,66.6
U07178,2023-12-07,Premium,61.38,61.38,0,Brazil,Tablet,Email,8,26.09
U07179,2023-02-26,Free,26.59,26.59,1,Brazil,Mobile,Referral,7,26.13
U07180,2023-02-08,Free,25.94,33.48753894317651,0,Canada,Desktop,Social,6,24.7
U07181,2023-10-16,Free,5.51,5.51,0,India,Desktop,Email,10,53.54
U07182,2023-01-18,Free,1.54,1.54,0,India,Tablet,Referral,6,25.76
U07183,2023-08-08,Free,32.4,32.4,1,Brazil,Mobile,Paid Search,8,57.69
U07184,2023-11-09,Free,16.38,16.38,1,UK,Mobile,Email,5,40.51
U07185,2023-09-01,Basic,22.89,22.89,0,UK,Mobile,Paid Search,4,32.38
U07186,2023-12-18,Premium,30.25,30.25,1,Australia,Tablet,Organic,8,25.3
U07187,2023-10-31,Free,10.53,35.118297546565465,0,India,Desktop,Paid Search,3,9.95
U07188,2023-10-25,Basic,3.12,3.12,1,Canada,Mobile,Referral,7,47.1
U07189,2023-10-10,Basic,31.7,31.7,0,India,Tablet,Social,10,49.42
U07190,2023-03-15,Basic,12.09,12.851143961551214,0,Germany,Mobile,Email,5,14.71
U07191,2023-04-20,Basic,35.08,35.08,0,India,Mobile,Paid Search,7,47.35
U07192,2023-06-29,Free,11.51,24.709581376651208,0,Australia,Tablet,Email,11,35.47
U07193,2023-02-01,Free,4.89,4.89,0,Canada,Mobile,Email,10,35.32
U07194,2023-08-22,Free,3.75,13.621486562281058,0,Australia,Mobile,Referral,10,32.89
U07195,2023-10-09,Free,27.25,27.25,0,Australia,Desktop,Referral,10,67.83
U07196,2023-01-25,Basic,17.11,17.11,0,USA,Tablet,Organic,5,11.3
U07197,2023-11-27,Free,10.37,36.116114703112224,0,Brazil,Mobile,Social,8,16.31
U07198,2023-10-06,Premium,13.55,17.56817852995487,0,Australia,Desktop,Organic,9,57.18
U07199,2023-08-14,Premium,15.95,15.95,0,Brazil,Mobile,Referral,6,43.52
U07200,2023-02-26,Premium,5.47,5.47,1,Canada,Mobile,Organic,9,60.26
U07201,2023-06-29,Premium,9.5,36.70436990963839,0,Brazil,Desktop,Paid Search,6,15.2
U07202,2023-08-20,Free,6.92,6.92,0,Canada,Mobile,Paid Search,8,58.94
U07203,2023-12-09,Basic,9.83,9.83,1,Germany,Desktop,Email,6,32.99
U07204,2023-10-14,Free,13.89,13.89,0,Germany,Desktop,Organic,9,12.05
U07205,2023-03-05,Premium,3.81,3.81,0,USA,Desktop,Organic,8,39.98
U07206,2023-08-20,Premium,10.0,10.0,0,Australia,Mobile,Referral,9,58.52
U07207,2023-10-16,Premium,9.74,13.115049844050045,0,Brazil,Tablet,Organic,9,76.95
U07208,2023-08-01,Free,6.74,9.612828387309545,0,USA,Tablet,Email,5,28.37
U07209,2023-09-15,Basic,130.0,139.38901045958076,0,India,Mobile,Referral,9,67.18
U07210,2023-01-18,Free,1.53,1.53,0,Brazil,Desktop,Email,6,43.9
U07211,2023-06-24,Free,20.6,20.6,0,USA,Tablet,Paid Search,8,40.16
U07212,2023-08-17,Basic,3.83,3.83,0,Germany,Desktop,Referral,6,15.67
U07213,2023-08-14,Free,36.59,36.59,0,Canada,Tablet,Social,12,69.96
U07214,2023-03-25,Premium,49.11,49.11,0,Germany,Mobile,Email,11,86.61
U07215,2023-10-18,Free,10.27,10.27,0,Germany,Tablet,Social,7,56.5
U07216,2023-09-03,Premium,34.69,34.69,1,Canada,Mobile,Social,11,85.07
U07217,2023-04-20,Free,5.75,5.75,0,USA,Desktop,Email,6,32.28
U07218,2023-09-11,Premium,3.02,3.02,1,USA,Desktop,Referral,5,25.41
U07219,2023-03-29,Premium,7.59,11.098706240253222,0,USA,Mobile,Social,7,51.37
U07220,2023-03-13,Premium,8.36,13.76672964263342,0,UK,Tablet,Referral,11,77.33
U07221,2023-01-30,Free,10.13,20.708972399036817,0,Brazil,Desktop,Social,12,12.0
U07222,2023-06-21,Premium,9.33,14.363917785373697,0,UK,Mobile,Email,9,47.58
U07223,2023-11-05,Free,10.59,10.59,1,UK,Mobile,Organic,11,72.92
U07224,2023-12-09,Free,24.76,35.63391294766796,0,Canada,Tablet,Referral,10,71.91
U07225,2023-06-26,Free,5.64,9.904233333068548,0,Australia,Tablet,Social,12,45.05
U07226,2023-05-19,Premium,0.38,0.38,0,India,Mobile,Organic,10,69.04
U07227,2023-07-13,Free,13.45,17.060994524707077,0,Australia,Tablet,Organic,7,21.12
U07228,2023-07-05,Premium,11.89,11.89,0,India,Mobile,Organic,7,36.31
U07229,2023-08-06,Basic,1.24,1.24,1,Australia,Desktop,Email,8,63.96
U07230,2023-06-13,Free,2.87,2.87,0,Germany,Mobile,Email,6,57.88
U07231,2023-06-10,Premium,14.26,14.26,1,Canada,Tablet,Email,10,39.38
U07232,2023-01-13,Free,5.35,5.35,0,UK,Tablet,Email,5,25.61
U07233,2023-10-23,Premium,42.01,42.01,0,Australia,Tablet,Referral,11,82.93
U07234,2023-03-30,Free,3.81,3.81,0,India,Tablet,Social,12,58.94
U07235,2023-11-20,Basic,0.41,0.41,0,Australia,Mobile,Referral,9,62.35
U07236,2023-02-11,Free,11.87,20.205591981563195,0,UK,Mobile,Organic,11,30.62
U07237,2023-07-29,Free,85.61,104.08758845142404,0,Australia,Mobile,Social,10,89.28
U07238,2023-08-17,Free,20.1,25.915110161092073,0,Brazil,Mobile,Social,6,38.44
U07239,2023-12-16,Free,8.74,8.74,0,UK,Tablet,Organic,8,50.92
U07240,2023-10-02,Free,0.34,0.34,0,Germany,Desktop,Paid Search,6,28.42
U07241,2023-10-06,Free,13.27,13.27,0,USA,Desktop,Social,8,27.19
U07242,2023-09-08,Free,4.63,4.63,0,Germany,Tablet,Referral,6,52.31
U07243,2023-11-06,Basic,20.87,20.87,0,UK,Desktop,Social,6,41.86
U07244,2023-07-27,Basic,17.49,17.49,0,Australia,Mobile,Organic,11,30.4
U07245,2023-11-17,Premium,6.16,6.16,0,Canada,Desktop,Organic,3,17.17
U07246,2023-05-20,Basic,1.43,1.43,0,Australia,Mobile,Referral,11,89.44
U07247,2023-10-07,Basic,28.13,28.13,0,UK,Mobile,Organic,5,29.08
U07248,2023-02-03,Basic,17.61,17.61,0,USA,Mobile,Social,13,101.72
U07249,2023-11-05,Free,36.92,39.9394953421708,0,Germany,Tablet,Email,11,87.36
U07250,2023-01-18,Basic,6.02,6.02,0,Germany,Mobile,Referral,8,62.71
U07251,2023-02-26,Free,21.16,23.57521880438809,0,Australia,Tablet,Organic,10,43.96
U07252,2023-04-22,Premium,2.53,2.53,0,UK,Tablet,Paid Search,5,33.7
U07253,2023-01-05,Basic,6.9,23.66704278320188,0,Brazil,Desktop,Paid Search,6,47.88
U07254,2023-07-01,Free,21.37,21.37,0,Canada,Desktop,Email,7,47.92
U07255,2023-01-13,Basic,34.93,34.93,0,Canada,Desktop,Social,4,32.36
U07256,2023-12-05,Free,7.74,7.74,0,India,Tablet,Email,9,79.93
U07257,2023-10-12,Free,32.07,49.10331551978393,0,UK,Tablet,Social,5,32.57
U07258,2023-09-16,Free,22.65,22.65,0,UK,Mobile,Paid Search,10,69.53
U07259,2023-03-31,Basic,8.57,8.57,0,Canada,Tablet,Organic,4,32.11
U07260,2023-04-14,Basic,41.81,41.81,0,India,Mobile,Email,7,28.59
U07261,2023-07-05,Premium,14.24,14.24,0,USA,Desktop,Organic,11,88.0
U07262,2023-09-07,Free,20.9,20.9,0,UK,Tablet,Paid Search,8,32.82
U07263,2023-09-12,Basic,13.69,14.66876784453729,0,Brazil,Mobile,Social,12,91.45
U07264,2023-03-17,Basic,12.06,12.06,0,USA,Mobile,Organic,12,79.28
U07265,2023-04-18,Free,37.67,37.67,1,USA,Tablet,Paid Search,4,21.39
U07266,2023-06-05,Basic,6.98,6.98,0,USA,Desktop,Referral,7,47.93
U07267,2023-03-23,Free,0.75,0.75,1,UK,Mobile,Email,5,30.27
U07268,2023-03-18,Free,42.37,42.37,0,Canada,Tablet,Social,8,26.27
U07269,2023-09-15,Free,34.86,34.86,0,USA,Tablet,Social,10,48.71
U07270,2023-05-07,Basic,9.13,9.13,0,Germany,Mobile,Referral,11,45.24
U07271,2023-10-09,Free,4.1,16.462279143245524,0,UK,Mobile,Email,6,25.89
U07272,2023-03-29,Free,22.51,22.51,0,UK,Mobile,Organic,6,31.81
U07273,2023-07-23,Free,1.64,1.64,0,India,Tablet,Paid Search,7,51.09
U07274,2023-01-16,Free,11.02,24.968881992733774,0,Canada,Tablet,Paid Search,7,29.02
U07275,2023-05-31,Free,1.8,1.8,0,USA,Tablet,Organic,11,34.08
U07276,2023-09-11,Free,18.22,18.22,0,UK,Desktop,Organic,9,27.53
U07277,2023-07-07,Basic,0.55,0.55,0,Australia,Desktop,Email,5,21.06
